building_id,district_id,count_floors_pre_eq,count_floors_post_eq,age_building,plinth_area_sq_ft,height_ft_pre_eq,height_ft_post_eq,land_surface_condition,foundation_type,roof_type,ground_floor_type,other_floor_type,position,plan_configuration,condition_post_eq,damage_grade
246511003391,24,2,2,22,400,18,18,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,RC,Timber-Planck,Not attached,Rectangular,Damaged-Used in risk,Grade 4
246511003392,24,5,5,24,744,50,50,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511003401,24,2,2,24,187,16,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Not attached,Rectangular,Damaged-Not used,Grade 4
246511003411,24,2,2,22,304,16,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Not attached,Rectangular,Damaged-Not used,Grade 3
246511003421,24,2,2,27,384,16,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Attached-1 side,Rectangular,Damaged-Repaired and used,Grade 3
246511003431,24,1,0,6,621,8,0,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Not applicable,Not attached,Rectangular,Damaged-Rubble Clear-New building built,Grade 5
246511003441,24,2,2,65,270,16,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Not attached,Rectangular,Damaged-Repaired and used,Grade 4
246511003451,24,2,2,12,300,16,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Attached-1 side,Rectangular,Damaged-Not used,Grade 3
246511003461,24,2,2,29,270,16,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Not attached,Rectangular,Damaged-Repaired and used,Grade 3
246511003471,24,1,1,16,810,10,10,Flat,Cement-Stone/Brick,RCC/RB/RBC,RC,Not applicable,Attached-1 side,Rectangular,Damaged-Repaired and used,Grade 2
246511003481,24,2,2,35,405,16,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Not attached,Rectangular,Damaged-Repaired and used,Grade 3
246511003482,24,1,1,14,800,10,10,Flat,Cement-Stone/Brick,RCC/RB/RBC,RC,Not applicable,Not attached,Rectangular,Damaged-Used in risk,Grade 2
246511003483,24,2,2,7,572,20,20,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-1 side,Rectangular,Not damaged,Grade 1
246511003491,24,2,2,30,435,16,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Not attached,Rectangular,Damaged-Not used,Grade 3
246511003501,24,2,2,10,900,20,20,Flat,Cement-Stone/Brick,RCC/RB/RBC,RC,RCC/RB/RBC,Not attached,Rectangular,Damaged-Not used,Grade 2
246511003511,24,1,1,3,450,16,16,Flat,RC,RCC/RB/RBC,RC,Not applicable,Not attached,Rectangular,Not damaged,Grade 1
246511003521,24,1,1,14,400,8,8,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Not applicable,Not attached,Rectangular,Damaged-Used in risk,Grade 3
246511003531,24,1,1,10,384,8,8,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Not applicable,Not attached,Rectangular,Damaged-Used in risk,Grade 3
246511003541,24,2,2,22,594,16,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Not attached,Rectangular,Damaged-Used in risk,Grade 3
246606022141,24,2,0,2,450,16,0,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,TImber/Bamboo-Mud,Not attached,Rectangular,Damaged-Rubble clear,Grade 5
246511003551,24,2,2,25,400,16,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Not attached,Rectangular,Damaged-Used in risk,Grade 3
246511003561,24,1,1,1,432,7,7,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Not applicable,Not attached,Rectangular,Damaged-Used in risk,Grade 2
246511003571,24,1,1,12,384,7,7,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Not applicable,Not attached,Rectangular,Damaged-Used in risk,Grade 3
246511003581,24,2,2,10,384,16,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Not attached,Rectangular,Damaged-Used in risk,Grade 3
246511003591,24,2,2,38,384,16,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Attached-1 side,Rectangular,Damaged-Used in risk,Grade 3
246511003601,24,2,2,35,384,16,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Attached-1 side,Rectangular,Damaged-Used in risk,Grade 3
246511003611,24,1,1,5,360,7,7,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Not applicable,Attached-1 side,Rectangular,Damaged-Used in risk,Grade 3
246511003621,24,1,1,7,360,16,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Not applicable,Attached-1 side,Rectangular,Damaged-Used in risk,Grade 3
246511003631,24,2,2,26,360,16,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Not attached,Rectangular,Damaged-Used in risk,Grade 4
246511003641,24,2,2,80,300,14,14,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Attached-2 side,Rectangular,Damaged-Used in risk,Grade 4
246511003651,24,2,2,16,384,16,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Not attached,Rectangular,Damaged-Used in risk,Grade 3
246511003661,24,2,2,16,208,16,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Attached-1 side,Rectangular,Damaged-Used in risk,Grade 3
246511003671,24,2,2,14,208,16,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Attached-1 side,Rectangular,Damaged-Repaired and used,Grade 3
246511003681,24,2,2,36,375,16,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Heavy roof,Mud,Timber-Planck,Attached-1 side,Rectangular,Damaged-Used in risk,Grade 3
246511003682,24,3,3,26,630,30,30,Flat,RC,Bamboo/Timber-Heavy roof,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511003691,24,2,2,60,270,16,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Not attached,Rectangular,Damaged-Used in risk,Grade 3
246511003701,24,2,1,7,384,16,8,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Not attached,Rectangular,Damaged-Used in risk,Grade 4
246511003711,24,1,1,11,756,10,10,Flat,Cement-Stone/Brick,RCC/RB/RBC,RC,Not applicable,Not attached,Square,Not damaged,Grade 1
246511003721,24,2,2,22,270,16,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Not attached,Rectangular,Damaged-Used in risk,Grade 4
246511003731,24,3,2,16,400,23,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Attached-1 side,Rectangular,Damaged-Used in risk,Grade 4
246511005441,24,2,2,6,450,20,20,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-1 side,Rectangular,Not damaged,Grade 1
246511003741,24,2,2,17,360,16,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Attached-1 side,Rectangular,Damaged-Used in risk,Grade 3
246511003751,24,3,3,16,418,30,30,Flat,Cement-Stone/Brick,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511003761,24,2,2,5,576,20,20,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Square,Not damaged,Grade 1
246511003771,24,2,2,13,240,11,11,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Not attached,Rectangular,Damaged-Used in risk,Grade 3
246511003781,24,1,1,10,384,8,8,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Not applicable,Not attached,Rectangular,Damaged-Not used,Grade 3
246511003782,24,2,2,27,528,16,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Attached-1 side,Rectangular,Damaged-Used in risk,Grade 4
246511003791,24,2,2,26,384,16,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Attached-2 side,Rectangular,Damaged-Not used,Grade 3
246511003801,24,1,1,7,375,10,10,Flat,RC,RCC/RB/RBC,RC,Not applicable,Not attached,Rectangular,Damaged-Used in risk,Grade 2
246511003811,24,2,2,19,425,16,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Not attached,Rectangular,Damaged-Not used,Grade 3
246511003821,24,2,2,26,330,16,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Attached-2 side,Rectangular,Damaged-Not used,Grade 3
246511003831,24,1,1,10,425,16,16,Flat,RC,RCC/RB/RBC,RC,Not applicable,Attached-1 side,Rectangular,Not damaged,Grade 1
246511003841,24,2,2,24,432,16,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Not attached,Rectangular,Damaged-Repaired and used,Grade 3
246511003851,24,2,2,24,432,16,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Not attached,Rectangular,Damaged-Repaired and used,Grade 3
246511003861,24,3,3,4,754,30,30,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-1 side,Rectangular,Not damaged,Grade 1
246511003871,24,4,4,3,738,40,40,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-1 side,Rectangular,Not damaged,Grade 1
246511003872,24,2,2,30,360,16,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Attached-1 side,Rectangular,Damaged-Not used,Grade 3
246511003881,24,1,1,2,624,10,10,Flat,RC,RCC/RB/RBC,RC,Not applicable,Not attached,Rectangular,Not damaged,Grade 1
246511003891,24,2,2,18,750,16,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Not attached,Rectangular,Damaged-Used in risk,Grade 3
246511003901,24,1,1,1,576,10,10,Flat,Cement-Stone/Brick,Bamboo/Timber-Light roof,RC,Not applicable,Not attached,Rectangular,Not damaged,Grade 1
246511003911,24,1,1,16,475,10,10,Flat,Cement-Stone/Brick,RCC/RB/RBC,RC,Not applicable,Not attached,Rectangular,Not damaged,Grade 1
246511003921,24,2,2,30,360,16,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Not attached,Rectangular,Damaged-Used in risk,Grade 3
246511003931,24,1,1,2,300,8,8,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Not applicable,Not attached,Rectangular,Damaged-Used in risk,Grade 3
246511003941,24,2,2,26,810,16,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Not attached,Rectangular,Damaged-Used in risk,Grade 3
246511003951,24,4,4,10,592,40,40,Flat,Cement-Stone/Brick,RCC/RB/RBC,RC,RCC/RB/RBC,Not attached,Rectangular,Not damaged,Grade 1
246511003961,24,4,4,10,592,40,40,Flat,Cement-Stone/Brick,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-1 side,Rectangular,Not damaged,Grade 1
246511003971,24,2,2,7,264,10,10,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Attached-1 side,Rectangular,Damaged-Not used,Grade 2
246511003981,24,2,2,25,810,16,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Heavy roof,Mud,Timber-Planck,Not attached,Rectangular,Damaged-Used in risk,Grade 3
246511003991,24,2,2,10,720,20,20,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004001,24,2,2,25,270,14,14,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Attached-1 side,Rectangular,Damaged-Used in risk,Grade 3
246511004002,24,4,4,9,672,40,40,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004011,24,1,1,6,270,8,8,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Not applicable,Not attached,Rectangular,Damaged-Used in risk,Grade 3
246511004021,24,2,2,20,330,16,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Attached-1 side,Rectangular,Damaged-Used in risk,Grade 3
246511004031,24,2,2,16,510,16,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Attached-1 side,Rectangular,Damaged-Used in risk,Grade 3
246511004041,24,2,2,26,384,16,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Heavy roof,Mud,Timber-Planck,Not attached,Rectangular,Damaged-Used in risk,Grade 3
246511004051,24,3,3,12,750,30,30,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Not attached,Rectangular,Not damaged,Grade 1
246511004061,24,2,2,3,564,20,20,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Not attached,Rectangular,Not damaged,Grade 1
246511004071,24,3,3,24,270,21,21,Flat,Cement-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Not attached,Rectangular,Damaged-Repaired and used,Grade 3
246511004081,24,3,3,27,270,21,21,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Attached-2 side,Rectangular,Damaged-Used in risk,Grade 3
246511004091,24,3,3,2,450,30,30,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004101,24,3,3,9,756,30,30,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004111,24,2,2,22,375,16,16,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Timber-Planck,Not attached,Rectangular,Damaged-Repaired and used,Grade 3
246511004121,24,3,3,6,750,30,30,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Not attached,Rectangular,Not damaged,Grade 1
246512000631,24,2,0,40,330,16,0,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,TImber/Bamboo-Mud,Not attached,Rectangular,Damaged-Rubble clear,Grade 5
246511004131,24,4,4,6,720,40,40,Flat,RC,Bamboo/Timber-Heavy roof,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004141,24,4,4,2,720,40,40,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004151,24,2,2,20,420,20,20,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004161,24,2,2,27,400,18,18,Flat,Cement-Stone/Brick,Bamboo/Timber-Light roof,RC,Timber-Planck,Attached-2 side,Rectangular,Damaged-Used in risk,Grade 3
246511004171,24,2,2,32,300,18,18,Flat,Cement-Stone/Brick,Bamboo/Timber-Light roof,RC,Timber-Planck,Attached-2 side,Rectangular,Damaged-Repaired and used,Grade 2
246511004181,24,4,4,7,500,40,40,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Damaged-Used in risk,Grade 2
246511004191,24,2,2,27,400,18,18,Flat,Cement-Stone/Brick,Bamboo/Timber-Light roof,RC,Timber-Planck,Attached-2 side,Rectangular,Damaged-Used in risk,Grade 3
246511004201,24,2,2,27,400,18,18,Flat,Cement-Stone/Brick,Bamboo/Timber-Light roof,RC,Timber-Planck,Attached-2 side,Rectangular,Damaged-Used in risk,Grade 3
246511004211,24,2,2,25,370,18,18,Flat,Cement-Stone/Brick,Bamboo/Timber-Light roof,RC,Timber-Planck,Attached-2 side,Rectangular,Damaged-Used in risk,Grade 3
246511004221,24,1,1,25,175,8,8,Flat,Cement-Stone/Brick,Bamboo/Timber-Light roof,RC,Not applicable,Attached-2 side,Rectangular,Damaged-Used in risk,Grade 3
246511004231,24,1,1,25,270,8,8,Flat,Cement-Stone/Brick,Bamboo/Timber-Light roof,RC,Not applicable,Attached-2 side,Rectangular,Damaged-Used in risk,Grade 3
246511004241,24,1,1,25,450,9,9,Flat,Cement-Stone/Brick,Bamboo/Timber-Light roof,RC,Not applicable,Attached-2 side,Rectangular,Damaged-Used in risk,Grade 3
246511004251,24,2,2,28,500,18,18,Flat,Cement-Stone/Brick,Bamboo/Timber-Light roof,RC,Timber-Planck,Attached-2 side,Rectangular,Damaged-Used in risk,Grade 3
246511004261,24,3,3,24,525,30,30,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Damaged-Used in risk,Grade 2
246511004271,24,2,2,25,350,18,18,Flat,Cement-Stone/Brick,Bamboo/Timber-Light roof,RC,Timber-Planck,Attached-2 side,Rectangular,Damaged-Used in risk,Grade 3
246511004281,24,1,1,25,300,8,8,Flat,Cement-Stone/Brick,Bamboo/Timber-Light roof,RC,Not applicable,Attached-2 side,Rectangular,Damaged-Used in risk,Grade 2
246511004291,24,1,1,22,450,10,10,Flat,Cement-Stone/Brick,RCC/RB/RBC,RC,Not applicable,Attached-1 side,Rectangular,Damaged-Repaired and used,Grade 2
246511004301,24,1,1,20,300,10,10,Flat,Cement-Stone/Brick,Bamboo/Timber-Light roof,RC,Not applicable,Attached-1 side,Rectangular,Damaged-Repaired and used,Grade 3
246511004311,24,2,2,20,550,20,20,Flat,Cement-Stone/Brick,Bamboo/Timber-Light roof,RC,RCC/RB/RBC,Attached-1 side,Rectangular,Damaged-Repaired and used,Grade 3
246511004321,24,2,2,3,352,20,20,Flat,Cement-Stone/Brick,RCC/RB/RBC,RC,RCC/RB/RBC,Not attached,Rectangular,Damaged-Repaired and used,Grade 2
246511004331,24,3,3,6,400,30,30,Flat,RC,RCC/RB/RBC,RC,TImber/Bamboo-Mud,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004341,24,2,2,14,525,20,20,Flat,Cement-Stone/Brick,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-1 side,Rectangular,Not damaged,Grade 1
246511004351,24,3,3,5,945,30,30,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004361,24,3,3,6,675,30,30,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004371,24,2,2,28,560,18,18,Flat,Cement-Stone/Brick,Bamboo/Timber-Light roof,RC,Timber-Planck,Attached-1 side,Rectangular,Damaged-Used in risk,Grade 2
246511004381,24,1,1,1,624,10,10,Flat,RC,RCC/RB/RBC,RC,Not applicable,Attached-1 side,Rectangular,Not damaged,Grade 1
246511004391,24,3,3,16,350,30,30,Flat,Cement-Stone/Brick,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-1 side,Rectangular,Not damaged,Grade 1
246511004401,24,4,4,22,504,40,40,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004411,24,4,4,21,504,40,40,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004421,24,3,3,28,450,27,27,Flat,Cement-Stone/Brick,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Damaged-Used in risk,Grade 2
246511004431,24,4,4,10,464,40,40,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004441,24,1,1,22,400,10,10,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,RC,Not applicable,Attached-1 side,Rectangular,Damaged-Used in risk,Grade 4
246511004451,24,4,4,10,720,40,40,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-1 side,Multi-projected,Not damaged,Grade 1
246511004461,24,4,4,20,550,40,40,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004471,24,3,3,27,420,30,30,Flat,Cement-Stone/Brick,RCC/RB/RBC,RC,Timber-Planck,Attached-2 side,Rectangular,Damaged-Used in risk,Grade 2
246511004481,24,3,3,19,384,30,30,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004491,24,2,2,7,450,20,20,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-1 side,Rectangular,Not damaged,Grade 1
246511004501,24,2,2,7,450,20,20,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004511,24,1,1,10,750,10,10,Flat,RC,RCC/RB/RBC,RC,Not applicable,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004521,24,1,1,25,630,8,8,Flat,Mud mortar-Stone/Brick,Bamboo/Timber-Light roof,Mud,Not applicable,Attached-1 side,Rectangular,Damaged-Not used,Grade 2
246511004531,24,2,2,15,400,20,20,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Not attached,Rectangular,Not damaged,Grade 1
246511004532,24,3,3,15,323,30,30,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004541,24,2,4,4,400,20,40,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Not attached,Rectangular,Not damaged,Grade 1
246511004551,24,4,4,21,330,40,40,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-1 side,Rectangular,Not damaged,Grade 1
246511004571,24,5,5,8,960,50,50,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-1 side,Rectangular,Not damaged,Grade 1
246511004581,24,2,4,15,323,20,40,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-1 side,Rectangular,Not damaged,Grade 1
246511004591,24,2,4,15,323,20,40,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004601,24,2,4,15,323,20,40,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004611,24,2,4,15,323,20,40,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004621,24,3,3,15,323,30,30,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004631,24,2,2,15,323,20,20,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004641,24,4,4,10,375,40,40,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-1 side,Rectangular,Not damaged,Grade 1
246511004651,24,3,3,5,252,30,30,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Damaged-Used in risk,Grade 2
246511004661,24,3,3,25,432,30,30,Flat,Cement-Stone/Brick,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-1 side,Rectangular,Not damaged,Grade 1
246511004671,24,3,3,25,288,27,27,Flat,Cement-Stone/Brick,Bamboo/Timber-Light roof,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Damaged-Used in risk,Grade 2
246511004681,24,5,5,27,720,50,50,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-1 side,Rectangular,Not damaged,Grade 1
246511004691,24,5,5,15,480,50,50,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004701,24,5,5,6,735,50,50,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004711,24,2,2,28,360,18,18,Flat,Cement-Stone/Brick,Bamboo/Timber-Light roof,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Damaged-Used in risk,Grade 2
246511004721,24,3,3,22,735,30,30,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004731,24,4,4,29,600,40,40,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004741,24,4,4,28,600,40,40,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004751,24,2,2,28,340,20,20,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004761,24,2,2,28,340,20,20,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004771,24,2,2,28,340,20,20,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004781,24,4,4,24,429,40,40,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004791,24,4,4,24,456,40,40,Flat,RC,Bamboo/Timber-Heavy roof,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004801,24,4,4,24,456,40,40,Flat,RC,Bamboo/Timber-Heavy roof,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004811,24,4,4,20,300,40,40,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004821,24,4,4,20,425,40,40,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-1 side,Rectangular,Not damaged,Grade 1
246511004831,24,1,1,25,300,10,10,Flat,Cement-Stone/Brick,Bamboo/Timber-Light roof,Mud,Not applicable,Attached-1 side,Rectangular,Not damaged,Grade 1
246511004841,24,4,4,24,715,40,40,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004851,24,5,5,22,640,50,50,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004861,24,3,3,25,330,30,30,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004871,24,2,2,20,350,20,20,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004881,24,4,4,20,400,40,40,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004891,24,4,4,20,600,40,40,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
246511004901,24,3,3,20,585,30,30,Flat,RC,RCC/RB/RBC,RC,RCC/RB/RBC,Attached-2 side,Rectangular,Not damaged,Grade 1
